SKU,Country,State/Province/Market,Date,Market Manager,Cost of Goods Sold,Sell Price,Profit,Profit Margin,Sales (4.5 L Cases),Revenue,Profit of Sales,Accounts Sold,Monthly Rate of Sales per Account,Tequila Tastings,Distributor Size,Market Type,Brand Ambassador Hired,Number of Brand Ambassadors,Top 10 Tequila Market
Tequila Anejo,United States,Tennessee,2022-11-01,Basker,87.38,145,57.620000000000005,0.6026206896551723,11.0,1595.0,961.18,12.0,0.9166666666666666,4,Medium,Free Market,No,0,No
Tequila Anejo,United States,Tennessee,2022-12-01,Basker,87.38,145,57.620000000000005,0.6026206896551723,12.0,1740.0,1048.56,13.0,0.9230769230769232,5,Medium,Free Market,No,0,No
Tequila Wooden Cask,United States,Tennessee,2022-01-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Wooden Cask,United States,Tennessee,2022-02-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Wooden Cask,United States,Tennessee,2022-03-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Wooden Cask,United States,Tennessee,2022-04-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Wooden Cask,United States,Tennessee,2022-05-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Wooden Cask,United States,Tennessee,2022-06-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Wooden Cask,United States,Tennessee,2022-07-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Wooden Cask,United States,Tennessee,2022-08-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Wooden Cask,United States,Tennessee,2022-09-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Wooden Cask,United States,Tennessee,2022-10-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Wooden Cask,United States,Tennessee,2022-11-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Wooden Cask,United States,Tennessee,2022-12-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Supremo,United States,Tennessee,2022-01-01,Basker,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Supremo,United States,Tennessee,2022-02-01,Basker,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Supremo,United States,Tennessee,2022-03-01,Basker,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Supremo,United States,Tennessee,2022-04-01,Basker,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Supremo,United States,Tennessee,2022-05-01,Basker,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Supremo,United States,Tennessee,2022-06-01,Basker,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Supremo,United States,Tennessee,2022-07-01,Basker,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Supremo,United States,Tennessee,2022-08-01,Basker,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Supremo,United States,Tennessee,2022-09-01,Basker,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Supremo,United States,Tennessee,2022-10-01,Basker,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Supremo,United States,Tennessee,2022-11-01,Basker,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Supremo,United States,Tennessee,2022-12-01,Basker,96.48,185,88.52,0.5215135135135135,3.0,555.0,289.44,2.0,1.5,5,Medium,Free Market,No,0,No
Tequila Vivo,United States,Tennessee,2022-01-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Vivo,United States,Tennessee,2022-02-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Vivo,United States,Tennessee,2022-03-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Vivo,United States,Tennessee,2022-04-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Vivo,United States,Tennessee,2022-05-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Vivo,United States,Tennessee,2022-06-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Vivo,United States,Tennessee,2022-07-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Vivo,United States,Tennessee,2022-08-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Vivo,United States,Tennessee,2022-09-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Vivo,United States,Tennessee,2022-10-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Free Market,No,0,No
Tequila Vivo,United States,Tennessee,2022-11-01,Basker,110.32,419,308.68,0.2632935560859188,2.0,838.0,220.64,3.0,0.6666666666666666,5,Medium,Free Market,No,0,No
Tequila Vivo,United States,Tennessee,2022-12-01,Basker,110.32,419,308.68,0.2632935560859188,65.0,27235.0,7170.799999999999,25.0,2.6,4,Medium,Free Market,No,0,No
Tequila Plata,United States,Tennessee,2023-01-01,Basker,52.24,125,72.75999999999999,0.41792,33.0,4125.0,1723.92,29.0,1.137931034482759,2,Medium,Free Market,Yes,1,No
Tequila Plata,United States,Tennessee,2023-02-01,Basker,52.24,125,72.75999999999999,0.41792,31.0,3875.0,1619.44,25.0,1.24,4,Medium,Free Market,Yes,1,No
Tequila Plata,United States,Tennessee,2023-03-01,Basker,52.24,125,72.75999999999999,0.41792,30.67,3833.75,1602.2008,30.0,1.022333333333333,5,Medium,Free Market,Yes,1,No
Tequila Plata,United States,Tennessee,2023-04-01,Basker,52.24,125,72.75999999999999,0.41792,49.33,6166.25,2576.9992,39.0,1.264871794871795,1,Medium,Free Market,Yes,1,No
Tequila Plata,United States,Tennessee,2023-05-01,Basker,52.24,125,72.75999999999999,0.41792,75.5,9437.5,3944.12,61.0,1.2377049180327868,2,Medium,Free Market,Yes,1,No
Tequila Plata,United States,Tennessee,2023-06-01,Basker,52.24,125,72.75999999999999,0.41792,73.5,9187.5,3839.64,54.0,1.3611111111111112,4,Medium,Free Market,Yes,1,No
Tequila Plata,United States,Tennessee,2023-07-01,Basker,52.24,125,72.75999999999999,0.41792,53.83,6728.75,2812.0792,41.0,1.3129268292682927,2,Medium,Free Market,Yes,1,No
Tequila Plata,United States,Tennessee,2023-08-01,Basker,52.24,125,72.75999999999999,0.41792,69.83,8728.75,3647.9192,54.0,1.2931481481481482,3,Medium,Free Market,Yes,1,No
Tequila Plata,United States,Tennessee,2023-09-01,Basker,52.24,125,72.75999999999999,0.41792,56.83,7103.75,2968.7992,47.0,1.2091489361702128,5,Medium,Free Market,Yes,1,No
Tequila Plata,United States,Tennessee,2023-10-01,Basker,52.24,125,72.75999999999999,0.41792,39.83,4978.75,2080.7192,30.0,1.3276666666666666,2,Medium,Free Market,Yes,1,No
Tequila Plata,United States,Tennessee,2023-11-01,Basker,52.24,125,72.75999999999999,0.41792,38.0,4750.0,1985.12,27.0,1.4074074074074074,4,Medium,Free Market,Yes,1,No
Tequila Plata,United States,Tennessee,2023-12-01,Basker,52.24,125,72.75999999999999,0.41792,55.0,6875.0,2873.2000000000003,38.0,1.4473684210526316,4,Medium,Free Market,Yes,1,No
Tequila Reposado,United States,Tennessee,2023-01-01,Basker,59.76,135,75.24000000000001,0.4426666666666666,12.0,1620.0,717.12,15.0,0.8,2,Medium,Free Market,Yes,1,No
Tequila Reposado,United States,Tennessee,2023-02-01,Basker,59.76,135,75.24000000000001,0.4426666666666666,31.0,4185.0,1852.56,22.0,1.4090909090909092,1,Medium,Free Market,Yes,1,No
Tequila Reposado,United States,Tennessee,2023-03-01,Basker,59.76,135,75.24000000000001,0.4426666666666666,29.17,3937.95,1743.1992,17.0,1.7158823529411766,5,Medium,Free Market,Yes,1,No
Tequila Reposado,United States,Tennessee,2023-04-01,Basker,59.76,135,75.24000000000001,0.4426666666666666,31.17,4207.95,1862.7192,30.0,1.039,2,Medium,Free Market,Yes,1,No
Tequila Reposado,United States,Tennessee,2023-05-01,Basker,59.76,135,75.24000000000001,0.4426666666666666,47.67,6435.45,2848.7592,45.0,1.0593333333333337,1,Medium,Free Market,Yes,1,No
Tequila Reposado,United States,Tennessee,2023-06-01,Basker,59.76,135,75.24000000000001,0.4426666666666666,51.0,6885.0,3047.76,45.0,1.1333333333333333,4,Medium,Free Market,Yes,1,No
Tequila Reposado,United States,Tennessee,2023-07-01,Basker,59.76,135,75.24000000000001,0.4426666666666666,46.67,6300.45,2788.9992,36.0,1.296388888888889,3,Medium,Free Market,Yes,1,No
Tequila Reposado,United States,Tennessee,2023-08-01,Basker,59.76,135,75.24000000000001,0.4426666666666666,69.33,9359.55,4143.1608,53.0,1.3081132075471698,2,Medium,Free Market,Yes,1,No
Tequila Reposado,United States,Tennessee,2023-09-01,Basker,59.76,135,75.24000000000001,0.4426666666666666,34.83,4702.05,2081.4408,30.0,1.161,2,Medium,Free Market,Yes,1,No
Tequila Reposado,United States,Tennessee,2023-10-01,Basker,59.76,135,75.24000000000001,0.4426666666666666,42.0,5670.0,2509.92,37.0,1.135135135135135,3,Medium,Free Market,Yes,1,No
Tequila Reposado,United States,Tennessee,2023-11-01,Basker,59.76,135,75.24000000000001,0.4426666666666666,26.67,3600.4500000000003,1593.7992000000002,21.0,1.27,5,Medium,Free Market,Yes,1,No
Tequila Reposado,United States,Tennessee,2023-12-01,Basker,59.76,135,75.24000000000001,0.4426666666666666,35.67,4815.45,2131.6392,33.0,1.080909090909091,3,Medium,Free Market,Yes,1,No
Tequila Anejo,United States,Tennessee,2023-01-01,Basker,83.64,155,71.36,0.5396129032258065,11.0,1705.0,920.04,14.0,0.7857142857142857,2,Medium,Free Market,Yes,1,No
Tequila Anejo,United States,Tennessee,2023-02-01,Basker,83.64,155,71.36,0.5396129032258065,4.0,620.0,334.56,6.0,0.6666666666666666,1,Medium,Free Market,Yes,1,No
Tequila Anejo,United States,Tennessee,2023-03-01,Basker,83.64,155,71.36,0.5396129032258065,10.16,1574.8,849.7823999999999,10.0,1.016,5,Medium,Free Market,Yes,1,No
Tequila Anejo,United States,Tennessee,2023-04-01,Basker,83.64,155,71.36,0.5396129032258065,12.17,1886.35,1017.8988,16.0,0.760625,2,Medium,Free Market,Yes,1,No
Tequila Anejo,United States,Tennessee,2023-05-01,Basker,83.64,155,71.36,0.5396129032258065,28.33,4391.15,2369.5212,30.0,0.9443333333333332,4,Medium,Free Market,Yes,1,No
Tequila Anejo,United States,Tennessee,2023-06-01,Basker,83.64,155,71.36,0.5396129032258065,17.83,2763.65,1491.3012,16.0,1.114375,2,Medium,Free Market,Yes,1,No
Tequila Anejo,United States,Tennessee,2023-07-01,Basker,83.64,155,71.36,0.5396129032258065,14.5,2247.5,1212.78,19.0,0.7631578947368421,1,Medium,Free Market,Yes,1,No
Tequila Anejo,United States,Tennessee,2023-08-01,Basker,83.64,155,71.36,0.5396129032258065,21.33,3306.15,1784.0412,23.0,0.927391304347826,3,Medium,Free Market,Yes,1,No
Tequila Anejo,United States,Tennessee,2023-09-01,Basker,83.64,155,71.36,0.5396129032258065,10.0,1550.0,836.4,12.0,0.8333333333333334,2,Medium,Free Market,Yes,1,No
Tequila Anejo,United States,Tennessee,2023-10-01,Basker,83.64,155,71.36,0.5396129032258065,15.83,2453.65,1324.0212,13.0,1.2176923076923076,5,Medium,Free Market,Yes,1,No
Tequila Anejo,United States,Tennessee,2023-11-01,Basker,83.64,155,71.36,0.5396129032258065,5.5,852.5,460.02,8.0,0.6875,5,Medium,Free Market,Yes,1,No
Tequila Anejo,United States,Tennessee,2023-12-01,Basker,83.64,155,71.36,0.5396129032258065,13.17,2041.35,1101.5388,15.0,0.878,2,Medium,Free Market,Yes,1,No
Tequila Wooden Cask,United States,Tennessee,2023-01-01,Basker,102.26,245,142.74,0.4173877551020408,2.0,490.0,204.52,2.0,1.0,5,Medium,Free Market,Yes,1,No
Tequila Wooden Cask,United States,Tennessee,2023-02-01,Basker,102.26,245,142.74,0.4173877551020408,0.33,80.85000000000001,33.7458,2.0,0.165,5,Medium,Free Market,Yes,1,No
Tequila Wooden Cask,United States,Tennessee,2023-03-01,Basker,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Free Market,Yes,1,No
Tequila Wooden Cask,United States,Tennessee,2023-04-01,Basker,102.26,245,142.74,0.4173877551020408,2.33,570.85,238.2658,5.0,0.466,2,Medium,Free Market,Yes,1,No
Tequila Wooden Cask,United States,Tennessee,2023-05-01,Basker,102.26,245,142.74,0.4173877551020408,7.5,1837.5,766.95,8.0,0.9375,2,Medium,Free Market,Yes,1,No
Tequila Wooden Cask,United States,Tennessee,2023-06-01,Basker,102.26,245,142.74,0.4173877551020408,2.17,531.65,221.9042,2.0,1.085,4,Medium,Free Market,Yes,1,No
Tequila Wooden Cask,United States,Tennessee,2023-07-01,Basker,102.26,245,142.74,0.4173877551020408,3.33,815.85,340.52580000000006,4.0,0.8325,2,Medium,Free Market,Yes,1,No
Tequila Wooden Cask,United States,Tennessee,2023-08-01,Basker,102.26,245,142.74,0.4173877551020408,15.67,3839.15,1602.4142000000002,25.0,0.6268,2,Medium,Free Market,Yes,1,No
Tequila Wooden Cask,United States,Tennessee,2023-09-01,Basker,102.26,245,142.74,0.4173877551020408,1.0,245.0,102.26,1.0,1.0,2,Medium,Free Market,Yes,1,No
Tequila Wooden Cask,United States,Tennessee,2023-10-01,Basker,102.26,245,142.74,0.4173877551020408,28.5,6982.5,2914.4100000000003,7.0,4.071428571428571,4,Medium,Free Market,Yes,1,No
Tequila Wooden Cask,United States,Tennessee,2023-11-01,Basker,102.26,245,142.74,0.4173877551020408,0.17,41.650000000000006,17.384200000000003,1.0,0.17,2,Medium,Free Market,Yes,1,No
Tequila Wooden Cask,United States,Tennessee,2023-12-01,Basker,102.26,245,142.74,0.4173877551020408,0.17,41.650000000000006,17.384200000000003,1.0,0.17,5,Medium,Free Market,Yes,1,No
Tequila Supremo,United States,Tennessee,2023-01-01,Basker,96.48,185,88.52,0.5215135135135135,1.0,185.0,96.48,1.0,1.0,3,Medium,Free Market,Yes,1,No
Tequila Supremo,United States,Tennessee,2023-02-01,Basker,96.48,185,88.52,0.5215135135135135,0.17,31.450000000000003,16.401600000000002,1.0,0.17,5,Medium,Free Market,Yes,1,No
Tequila Supremo,United States,Tennessee,2023-03-01,Basker,96.48,185,88.52,0.5215135135135135,1.0,185.0,96.48,1.0,1.0,5,Medium,Free Market,Yes,1,No
Tequila Supremo,United States,Tennessee,2023-04-01,Basker,96.48,185,88.52,0.5215135135135135,3.17,586.4499999999999,305.8416,5.0,0.634,4,Medium,Free Market,Yes,1,No
Tequila Supremo,United States,Tennessee,2023-05-01,Basker,96.48,185,88.52,0.5215135135135135,1.83,338.55,176.5584,4.0,0.4575,1,Medium,Free Market,Yes,1,No
Tequila Supremo,United States,Tennessee,2023-06-01,Basker,96.48,185,88.52,0.5215135135135135,4.33,801.0500000000001,417.7584,5.0,0.866,4,Medium,Free Market,Yes,1,No
Tequila Supremo,United States,Tennessee,2023-07-01,Basker,96.48,185,88.52,0.5215135135135135,4.17,771.4499999999999,402.32159999999993,5.0,0.834,4,Medium,Free Market,Yes,1,No
Tequila Supremo,United States,Tennessee,2023-08-01,Basker,96.48,185,88.52,0.5215135135135135,9.0,1665.0,868.3199999999999,15.0,0.6,4,Medium,Free Market,Yes,1,No
Tequila Supremo,United States,Tennessee,2023-09-01,Basker,96.48,185,88.52,0.5215135135135135,1.0,185.0,96.48,1.0,1.0,5,Medium,Free Market,Yes,1,No
Tequila Supremo,United States,Tennessee,2023-10-01,Basker,96.48,185,88.52,0.5215135135135135,1.5,277.5,144.72,2.0,0.75,1,Medium,Free Market,Yes,1,No
Tequila Supremo,United States,Tennessee,2023-11-01,Basker,96.48,185,88.52,0.5215135135135135,2.0,370.0,192.96,2.0,1.0,3,Medium,Free Market,Yes,1,No
Tequila Supremo,United States,Tennessee,2023-12-01,Basker,96.48,185,88.52,0.5215135135135135,1.5,277.5,144.72,2.0,0.75,4,Medium,Free Market,Yes,1,No
Tequila Vivo,United States,Tennessee,2023-01-01,Basker,110.32,419,308.68,0.2632935560859188,1.0,419.0,110.31999999999998,2.0,0.5,0,Medium,Free Market,Yes,1,No
Tequila Vivo,United States,Tennessee,2023-02-01,Basker,110.32,419,308.68,0.2632935560859188,2.67,1118.73,294.5544,4.0,0.6675,5,Medium,Free Market,Yes,1,No
Tequila Vivo,United States,Tennessee,2023-03-01,Basker,110.32,419,308.68,0.2632935560859188,2.17,909.23,239.3944,3.0,0.7233333333333333,3,Medium,Free Market,Yes,1,No
Tequila Vivo,United States,Tennessee,2023-04-01,Basker,110.32,419,308.68,0.2632935560859188,1.17,490.23,129.07439999999997,6.0,0.1949999999999999,5,Medium,Free Market,Yes,1,No
Tequila Vivo,United States,Tennessee,2023-05-01,Basker,110.32,419,308.68,0.2632935560859188,5.0,2095.0,551.5999999999999,5.0,1.0,3,Medium,Free Market,Yes,1,No
Tequila Vivo,United States,Tennessee,2023-06-01,Basker,110.32,419,308.68,0.2632935560859188,2.0,838.0,220.64,2.0,1.0,3,Medium,Free Market,Yes,1,No
Tequila Vivo,United States,Tennessee,2023-07-01,Basker,110.32,419,308.68,0.2632935560859188,1.33,557.27,146.72559999999996,2.0,0.665,4,Medium,Free Market,Yes,1,No
Tequila Vivo,United States,Tennessee,2023-08-01,Basker,110.32,419,308.68,0.2632935560859188,3.67,1537.73,404.8743999999999,8.0,0.45875,1,Medium,Free Market,Yes,1,No
Tequila Vivo,United States,Tennessee,2023-09-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Free Market,Yes,1,No
Tequila Vivo,United States,Tennessee,2023-10-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Free Market,Yes,1,No
Tequila Vivo,United States,Tennessee,2023-11-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Free Market,Yes,1,No
Tequila Vivo,United States,Tennessee,2023-12-01,Basker,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Free Market,Yes,1,No
Tequila Plata,United States,Texas,2021-01-01,Wesley,62.24,110,47.76,0.5658181818181819,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Plata,United States,Texas,2021-02-01,Wesley,62.24,110,47.76,0.5658181818181819,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Plata,United States,Texas,2021-03-01,Wesley,62.24,110,47.76,0.5658181818181819,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Plata,United States,Texas,2021-04-01,Wesley,62.24,110,47.76,0.5658181818181819,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Plata,United States,Texas,2021-05-01,Wesley,62.24,110,47.76,0.5658181818181819,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Plata,United States,Texas,2021-06-01,Wesley,62.24,110,47.76,0.5658181818181819,1.0,110.0,62.24000000000001,2.0,0.5,0,Large,Free Market,No,0,Yes
Tequila Plata,United States,Texas,2021-07-01,Wesley,62.24,110,47.76,0.5658181818181819,6.0,660.0,373.44000000000005,3.0,2.0,8,Large,Free Market,No,0,Yes
Tequila Plata,United States,Texas,2021-08-01,Wesley,62.24,110,47.76,0.5658181818181819,2.0,220.0,124.48000000000002,1.0,2.0,0,Large,Free Market,No,0,Yes
Tequila Plata,United States,Texas,2021-09-01,Wesley,62.24,110,47.76,0.5658181818181819,18.0,1980.0,1120.3200000000002,13.0,1.3846153846153846,5,Large,Free Market,No,0,Yes
Tequila Plata,United States,Texas,2021-10-01,Wesley,62.24,110,47.76,0.5658181818181819,7.0,770.0,435.68000000000006,6.0,1.1666666666666667,5,Large,Free Market,No,0,Yes
Tequila Plata,United States,Texas,2021-11-01,Wesley,62.24,110,47.76,0.5658181818181819,6.0,660.0,373.44000000000005,5.0,1.2,3,Large,Free Market,No,0,Yes
Tequila Plata,United States,Texas,2021-12-01,Wesley,62.24,110,47.76,0.5658181818181819,4.0,440.0,248.96000000000004,4.0,1.0,6,Large,Free Market,No,0,Yes
Tequila Reposado,United States,Texas,2021-01-01,Wesley,69.27,120,50.73,0.5772499999999999,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Reposado,United States,Texas,2021-02-01,Wesley,69.27,120,50.73,0.5772499999999999,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Reposado,United States,Texas,2021-03-01,Wesley,69.27,120,50.73,0.5772499999999999,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Reposado,United States,Texas,2021-04-01,Wesley,69.27,120,50.73,0.5772499999999999,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Reposado,United States,Texas,2021-05-01,Wesley,69.27,120,50.73,0.5772499999999999,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Reposado,United States,Texas,2021-06-01,Wesley,69.27,120,50.73,0.5772499999999999,2.0,240.0,138.54,2.0,1.0,0,Large,Free Market,No,0,Yes
Tequila Reposado,United States,Texas,2021-07-01,Wesley,69.27,120,50.73,0.5772499999999999,2.0,240.0,138.54,2.0,1.0,9,Large,Free Market,No,0,Yes
Tequila Reposado,United States,Texas,2021-08-01,Wesley,69.27,120,50.73,0.5772499999999999,1.0,120.0,69.27,1.0,1.0,0,Large,Free Market,No,0,Yes
Tequila Reposado,United States,Texas,2021-09-01,Wesley,69.27,120,50.73,0.5772499999999999,18.0,2160.0,1246.86,14.0,1.2857142857142858,6,Large,Free Market,No,0,Yes
Tequila Reposado,United States,Texas,2021-10-01,Wesley,69.27,120,50.73,0.5772499999999999,6.0,720.0,415.62,5.0,1.2,2,Large,Free Market,No,0,Yes
Tequila Reposado,United States,Texas,2021-11-01,Wesley,69.27,120,50.73,0.5772499999999999,1.0,120.0,69.27,1.0,1.0,7,Large,Free Market,No,0,Yes
Tequila Reposado,United States,Texas,2021-12-01,Wesley,69.27,120,50.73,0.5772499999999999,3.0,360.0,207.81,4.0,0.75,1,Large,Free Market,No,0,Yes
Tequila Anejo,United States,Texas,2021-01-01,Wesley,92.2,140,47.8,0.6585714285714286,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Anejo,United States,Texas,2021-02-01,Wesley,92.2,140,47.8,0.6585714285714286,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Anejo,United States,Texas,2021-03-01,Wesley,92.2,140,47.8,0.6585714285714286,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Anejo,United States,Texas,2021-04-01,Wesley,92.2,140,47.8,0.6585714285714286,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Anejo,United States,Texas,2021-05-01,Wesley,92.2,140,47.8,0.6585714285714286,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Anejo,United States,Texas,2021-06-01,Wesley,92.2,140,47.8,0.6585714285714286,1.17,163.79999999999998,107.874,2.0,0.585,0,Large,Free Market,No,0,Yes
Tequila Anejo,United States,Texas,2021-07-01,Wesley,92.2,140,47.8,0.6585714285714286,2.0,280.0,184.4,2.0,1.0,1,Large,Free Market,No,0,Yes
Tequila Anejo,United States,Texas,2021-08-01,Wesley,92.2,140,47.8,0.6585714285714286,1.0,140.0,92.2,2.0,0.5,3,Large,Free Market,No,0,Yes
Tequila Anejo,United States,Texas,2021-09-01,Wesley,92.2,140,47.8,0.6585714285714286,17.0,2380.0,1567.4,13.0,1.3076923076923077,9,Large,Free Market,No,0,Yes
Tequila Anejo,United States,Texas,2021-10-01,Wesley,92.2,140,47.8,0.6585714285714286,4.0,560.0,368.8,4.0,1.0,1,Large,Free Market,No,0,Yes
Tequila Anejo,United States,Texas,2021-11-01,Wesley,92.2,140,47.8,0.6585714285714286,3.0,420.0,276.6,3.0,1.0,5,Large,Free Market,No,0,Yes
Tequila Anejo,United States,Texas,2021-12-01,Wesley,92.2,140,47.8,0.6585714285714286,1.0,140.0,92.2,2.0,0.5,8,Large,Free Market,No,0,Yes
Tequila Wooden Cask,United States,Texas,2021-01-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Wooden Cask,United States,Texas,2021-02-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Wooden Cask,United States,Texas,2021-03-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Wooden Cask,United States,Texas,2021-04-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Wooden Cask,United States,Texas,2021-05-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Wooden Cask,United States,Texas,2021-06-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Wooden Cask,United States,Texas,2021-07-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Wooden Cask,United States,Texas,2021-08-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Wooden Cask,United States,Texas,2021-09-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Wooden Cask,United States,Texas,2021-10-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Wooden Cask,United States,Texas,2021-11-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Wooden Cask,United States,Texas,2021-12-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
Tequila Supremo,United States,Texas,2021-01-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Large,Free Market,No,0,Yes
